station_id,persistent_station_bias_raw_cent_l,persistent_bias_months,persistent_bias_observations,persistent_station_bias_cent_l,persistent_bias_confidence,persistence_status,fuel,ville,cp,code_departement,code_region
12200001,6.895833855736328,20,20,5.3044875813356365,HIGH,ELEVATED,GAZOLE,VILLEFRANCHE-DE-ROUERGUE,12200,12,76
12200002,-3.2061032027463363,20,20,-2.4662332328817973,HIGH,NORMAL,GAZOLE,VILLEFRANCHE-DE-ROUERGUE,12200,12,76
12200004,-3.2061032027463363,20,20,-2.4662332328817973,HIGH,NORMAL,GAZOLE,VILLEFRANCHE-DE-ROUERGUE,12200,12,76
12200005,-3.206103202746314,19,19,-2.436638434087199,HIGH,NORMAL,GAZOLE,VILLEFRANCHE-DE-ROUERGUE,12200,12,76
12200006,7.4977709142189495,19,19,5.698305894806401,HIGH,ELEVATED,GAZOLE,Villefranche-de-Rouergue,12200,12,76
1220001,1.774066476714764,20,20,1.3646665205498185,HIGH,NORMAL,GAZOLE,Divonne-les-Bains,01220,01,84
12210001,-2.2978142539181787,20,20,-1.7675494260909068,HIGH,NORMAL,GAZOLE,Laguiole,12210,12,76
12220001,3.053040949033528,17,17,2.25659548406826,MEDIUM,NORMAL,GAZOLE,Montbazens,12220,12,76
12230001,5.3021857460818165,18,18,3.9766393095613624,HIGH,NORMAL,GAZOLE,Nant,12230,12,76
12230003,-13.374237608556541,20,20,-10.287875083505032,HIGH,NORMAL,GAZOLE,La Cavalerie,12230,12,76
12230004,-1.0045934620799082,20,20,-0.7727642015999294,HIGH,NORMAL,GAZOLE,RIEUPEYROUX,12240,12,76
12240002,-1.154593462079914,20,20,-0.8881488169845493,HIGH,NORMAL,GAZOLE,Rieupeyroux,12240,12,76
12260002,10.893896797253664,19,19,8.279361565912785,HIGH,ELEVATED,GAZOLE,Foissac,12260,12,76
12260007,7.1938967972536725,15,15,5.138497712324051,MEDIUM,ELEVATED,GAZOLE,Villeneuve,12260,12,76
12270001,-2.4413441679708043,19,19,-1.8554215676578112,HIGH,NORMAL,GAZOLE,La Fouillade,12270,12,76
12270002,8.658655832029194,19,19,6.580578432342187,HIGH,ELEVATED,GAZOLE,La Fouillade,12270,12,76
12290001,5.145406537920081,20,20,3.958005029169293,HIGH,NORMAL,GAZOLE,Pont-de-Salars,12290,12,76
12290003,-2.804593462079921,20,20,-2.157379586215324,HIGH,NORMAL,GAZOLE,PONT-DE-SALARS,12290,12,76
12300004,-1.996959050966482,20,20,-1.5361223468972938,HIGH,NORMAL,GAZOLE,Flagnac,12300,12,76
12300005,-0.08897979167194658,20,20,-0.06844599359380507,HIGH,NORMAL,GAZOLE,Decazeville,12300,12,76
1230002,4.678056106362034,16,16,3.4022226228087518,MEDIUM,NORMAL,GAZOLE,SAINT-RAMBERT-EN-BUGEY,01230,01,84
1230003,7.028171619044009,18,18,5.271128714283007,HIGH,ELEVATED,GAZOLE,Torcieu,01230,01,84
12310001,7.25304094903351,19,19,5.512311121265468,HIGH,ELEVATED,GAZOLE,BERTHOLèNE,12310,12,76
12310002,-2.4493234272653717,20,20,-1.8840949440502859,HIGH,NORMAL,GAZOLE,LAISSAC,12310,12,76
12330002,7.1586558320291935,20,20,5.506658332330149,HIGH,ELEVATED,GAZOLE,NUCES,12330,12,76
12330003,-0.041344167970813375,20,20,-0.0318032061313949,HIGH,NORMAL,GAZOLE,MARCILLAC-VALLON,12330,12,76
12330004,-0.8493234272653702,20,20,-0.6533257132810539,HIGH,NORMAL,GAZOLE,SAINT-CHRISTOPHE-VALLON,12330,12,76
12340001,8.09777091421896,20,20,6.2290545493992004,HIGH,ELEVATED,GAZOLE,BOZOULS,12340,12,76
12340002,-1.9022290857810367,20,20,-1.4632531429084898,HIGH,NORMAL,GAZOLE,BOZOULS,12340,12,76
12350002,0.9506765727346426,19,19,0.7225141952783284,HIGH,NORMAL,GAZOLE,LANUEJOULS,12350,12,76
12360001,-3.2978142539181796,20,20,-2.5367801953216764,HIGH,NORMAL,GAZOLE,Camarès,12360,12,76
12390001,-0.29781425391817695,20,20,-0.22908788762936688,HIGH,NORMAL,GAZOLE,Rignac,12390,12,76
12400001,-3.354166144263687,20,20,-2.580127803279759,HIGH,NORMAL,GAZOLE,SAINT-AFFRIQUE,12400,12,76
12400002,5.247770914218965,20,20,4.0367468570915115,HIGH,NORMAL,GAZOLE,Saint-Affrique,12400,12,76
12400003,-3.1889797916719385,20,20,-2.4530613782091835,HIGH,NORMAL,GAZOLE,Vabres-l'Abbaye,12400,12,76
12400005,-1.6522290857810422,20,20,-1.2709454506008018,HIGH,NORMAL,GAZOLE,Saint-Affrique,12400,12,76
12400006,-0.4928539086372231,8,8,-0.2816308049355561,LOW,PROVISIONAL,GAZOLE,SAINT-AFFRIQUE,12400,12,76
12400007,-2.4478142539181844,20,20,-1.8829340414755267,HIGH,NORMAL,GAZOLE,Rebourguil,12400,12,76
12430001,7.702185746081829,20,20,5.924758266216792,HIGH,ELEVATED,GAZOLE,VILLEFRANCHE-DE-PANAT,12430,12,76
12450001,-2.0561032027463297,20,20,-1.5816178482664076,HIGH,NORMAL,GAZOLE,LUC-LA-PRIMAUBE,12450,12,76
12450002,7.493896797253662,19,19,5.695361565912783,HIGH,ELEVATED,GAZOLE,Luc-la-Primaube,12450,12,76
12490001,-0.850833167931774,11,11,-0.550539108661736,LOW,PROVISIONAL,GAZOLE,Saint-Rome-de-Cernon,12490,12,76
12490002,-0.29781425391817695,20,20,-0.22908788762936688,HIGH,NORMAL,GAZOLE,Saint-Rome-de-Tarn,12490,12,76
12500002,6.497770914218949,19,19,4.938305894806401,HIGH,NORMAL,GAZOLE,ESPALION,12500,12,76
12500003,-1.5022290857810363,20,20,-1.1555608352161817,HIGH,NORMAL,GAZOLE,ESPALION,12500,12,76
12500004,-1.5022290857810363,20,20,-1.1555608352161817,HIGH,NORMAL,GAZOLE,Espalion,12500,12,76
1250002,15.310853803537036,12,12,10.207235869024691,MEDIUM,HIGH,GAZOLE,Ceyzériat,01250,01,84
1250004,6.770192359749458,20,20,5.207840276730352,HIGH,ELEVATED,GAZOLE,TOSSIAT,01250,01,84
1250005,11.410853803537055,20,20,8.777579848874657,HIGH,ELEVATED,GAZOLE,CEYZERIAT,01250,01,84
1250006,-2.1686302236302955,20,20,-1.6681770951002273,HIGH,NORMAL,GAZOLE,Ceyzériat,01250,01,84
1250007,-1.2391461964629524,7,7,-0.6672325673262052,LOW,PROVISIONAL,GAZOLE,JASSERON,01250,01,84
12510001,-0.24285390863722844,20,20,-0.18681069895171418,HIGH,NORMAL,GAZOLE,Olemps,12510,12,76
12560001,-2.1469590509664767,18,18,-1.6102192882248574,HIGH,NORMAL,GAZOLE,Saint-Laurent d'Olt,12560,12,76
12560002,2.3530409490335162,17,17,1.739204179720425,MEDIUM,NORMAL,GAZOLE,Campagnac,12560,12,76
12560003,-0.9469590509664867,20,20,-0.7284300392049897,HIGH,NORMAL,GAZOLE,ST SATURNIN DE LENNE,12560,12,76
12580001,0.3021857460818236,17,17,0.22335468188656527,MEDIUM,NORMAL,GAZOLE,CAMPUAC,12580,12,76
12600001,5.695406537920076,19,19,4.328508968819257,HIGH,NORMAL,GAZOLE,MUR-DE-BARREZ,12600,12,76
12600002,2.2954065379200834,20,20,1.7656973368616027,HIGH,NORMAL,GAZOLE,Mur-de-Barrez,12600,12,76
1260002,-0.3759335232852544,5,5,-0.17087887422057021,INSUFFICIENT,PROVISIONAL,GAZOLE,Champagne-en-Valromey,01260,01,84
12700001,-2.0889797916719486,20,20,-1.6069075320553452,HIGH,NORMAL,GAZOLE,CAPDENAC-GARE,12700,12,76
1270003,10.971702100415879,12,12,7.314468066943919,MEDIUM,ELEVATED,GAZOLE,COLIGNY,01270,01,84
12780002,-1.597814253918178,20,20,-1.2290878876293678,HIGH,NORMAL,GAZOLE,SAINT LéONS,12780,12,76
12800001,7.295406537920077,20,20,5.611851183015444,HIGH,ELEVATED,GAZOLE,NAUCELLE,12800,12,76
12800002,-0.29134416797081913,20,20,-0.22411089843909163,HIGH,NORMAL,GAZOLE,NAUCELLE,12800,12,76
12800003,0.19540653792009277,20,20,0.15031272147699443,HIGH,NORMAL,GAZOLE,NAUCELLE,12800,12,76
12850001,-0.27447855569178115,20,20,-0.21113735053213936,HIGH,NORMAL,GAZOLE,ONET-LE-CHâTEAU,12850,12,76
12850002,-1.2928539086372348,20,20,-0.9945030066440268,HIGH,NORMAL,GAZOLE,Onet-le-Château,12850,12,76
12850004,-1.7561032027463406,20,20,-1.350848617497185,HIGH,NORMAL,GAZOLE,Onet-le-Château,12850,12,76
12850005,11.893896797253666,3,3,3.964632265751222,INSUFFICIENT,PROVISIONAL,GAZOLE,Onet le Chateau,12850,12,76
12850007,3.6438967972536638,6,6,1.8219483986268319,LOW,PROVISIONAL,GAZOLE,Onet-le-Château,12850,12,76
1290001,-1.707452807010064,20,20,-1.3134252361615877,HIGH,NORMAL,GAZOLE,LAIZ,01290,01,84
13000001,-2.4357905526899897,20,20,-1.8736850405307615,HIGH,NORMAL,GAZOLE,Marseille,13004,13,93
13000003,6.427458741419102,18,18,4.820594056064326,HIGH,NORMAL,GAZOLE,Marseille,13000,13,93
1300001,-0.1312035580997812,20,20,-0.10092581392290863,HIGH,NORMAL,GAZOLE,Belley,01300,01,84
1300002,-0.8312035580997927,20,20,-0.6393873523844559,HIGH,NORMAL,GAZOLE,BELLEY,01300,01,84
1300003,-3.4203186402895787,20,20,-2.6310143386842912,HIGH,NORMAL,GAZOLE,Chazey-Bons,01300,01,84
1300004,4.182045736009312,4,4,1.6728182944037246,INSUFFICIENT,PROVISIONAL,GAZOLE,BELLEY,01300,01,84
13001002,-3.085790552689996,3,3,-1.0285968508966652,INSUFFICIENT,PROVISIONAL,GAZOLE,Marseille 1er Arrondissement,13001,13,93
13002007,5.877458741419129,6,6,2.9387293707095643,LOW,PROVISIONAL,GAZOLE,MARSEILLE,13002,13,93
13003004,-2.4357905526899786,20,20,-1.8736850405307526,HIGH,NORMAL,GAZOLE,Marseille,13003,13,93
13004005,-1.1357905526899885,20,20,-0.8736850405307603,HIGH,NORMAL,GAZOLE,Marseille,13004,13,93
13005011,7.764209447310008,20,20,5.972468805623082,HIGH,ELEVATED,GAZOLE,MARSEILLE,13005,13,93
13005012,6.764209447310018,20,20,5.203238036392321,HIGH,ELEVATED,GAZOLE,MARSEILLE,13005,13,93
13005013,-1.1357905526899885,20,20,-0.8736850405307603,HIGH,NORMAL,GAZOLE,Marseille,13005,13,93
13006003,11.627458741419115,6,6,5.813729370709557,LOW,PROVISIONAL,GAZOLE,MARSEILLE,13006,13,93
13006005,7.564209447310018,20,20,5.818622651776938,HIGH,ELEVATED,GAZOLE,MARSEILLE,13006,13,93
13007001,1.1274587414191077,20,20,0.8672759549377752,HIGH,NORMAL,GAZOLE,Marseille,13007,13,93
13007008,13.877458741419112,20,20,10.674968262630085,HIGH,HIGH,GAZOLE,Marseille,13007,13,93
13008001,-3.4357905526900017,20,20,-2.64291580976154,HIGH,NORMAL,GAZOLE,Marseille,13008,13,93
13008004,-1.0357905526899995,20,20,-0.7967619636076919,HIGH,NORMAL,GAZOLE,Marseille,13008,13,93
13008008,-4.585790552689998,20,20,-3.527531194376922,HIGH,NORMAL,GAZOLE,MARSEILLE,13008,13,93
13008014,32.877458741419105,7,7,17.703247014610287,LOW,PROVISIONAL,GAZOLE,MARSEILLE,13008,13,93
13008017,-2.4725412585808737,20,20,-1.9019548142929799,HIGH,NORMAL,GAZOLE,MARSEILLE,13008,13,93
13008018,30.477458741419106,17,17,22.526817330614122,MEDIUM,VERY_HIGH,GAZOLE,Marseille,13008,13,93
13008019,12.914209447310007,20,20,9.934007267161546,HIGH,ELEVATED,GAZOLE,MARSEILLE,13008,13,93
13009006,-5.322541258580893,20,20,-4.094262506600686,HIGH,NORMAL,GAZOLE,MARSEILLE,13009,13,93
13009008,-2.4725412585808737,20,20,-1.9019548142929799,HIGH,NORMAL,GAZOLE,MARSEILLE,13009,13,93
13009009,1.8142094473100197,19,19,1.378799179955615,HIGH,NORMAL,GAZOLE,Marseille,13009,13,93
13009011,-4.435790552689992,20,20,-3.412146578992302,HIGH,NORMAL,GAZOLE,Marseille,13009,13,93
13010001,-2.935790552689979,20,20,-2.258300425146138,HIGH,NORMAL,GAZOLE,Marseille,13010,13,93
13010005,-0.23579055268999888,20,20,-0.18137734822307605,HIGH,NORMAL,GAZOLE,Marseille,13010,13,93
13010011,-2.322541258580879,20,20,-1.7865701989083684,HIGH,NORMAL,GAZOLE,MARSEILLE,13010,13,93
13011003,4.064209447310005,20,20,3.1263149594692345,HIGH,NORMAL,GAZOLE,MARSEILLE,13011,13,93
13011016,-3.0122139073283396,20,20,-2.3170876210217997,HIGH,NORMAL,GAZOLE,Marseille,13011,13,93
13011017,-2.3357905526900007,20,20,-1.7967619636076928,HIGH,NORMAL,GAZOLE,MARSEILLE,13011,13,93
13011018,-1.9357905526899892,20,20,-1.4890696559153762,HIGH,NORMAL,GAZOLE,MARSEILLE,13011,13,93
13011019,-0.0857905526899932,20,20,-0.0659927328384563,HIGH,NORMAL,GAZOLE,Marseille,13011,13,93
13011022,-2.085790552689995,20,20,-1.604454271299996,HIGH,NORMAL,GAZOLE,Marseille,13011,13,93
13011023,3.427458741419099,20,20,2.636506724168538,HIGH,NORMAL,GAZOLE,Marseille,13011,13,93
13011025,12.914209447310007,20,20,9.934007267161546,HIGH,ELEVATED,GAZOLE,Marseille,13011,13,93
13011026,-1.8357905526899891,20,20,-1.4121465789922993,HIGH,NORMAL,GAZOLE,MARSEILLE VALENTINE,13011,13,93
13011027,2.9142094473100095,15,15,2.081578176650007,MEDIUM,NORMAL,GAZOLE,Marseille 11e Arrondissement,13011,13,93
13011028,-0.0857905526899932,9,9,-0.051474331613995915,LOW,PROVISIONAL,GAZOLE,MARSEILLE,13011,13,93
13012016,-3.085790552689996,20,20,-2.373685040530766,HIGH,NORMAL,GAZOLE,MARSEILLE,13012,13,93
13012022,-2.185790552689984,20,20,-1.6813773482230645,HIGH,NORMAL,GAZOLE,Marseille,13012,13,93
13012024,-2.085790552689995,20,20,-1.604454271299996,HIGH,NORMAL,GAZOLE,Marseille,13012,13,93
13012025,0.9142094473100078,20,20,0.7032380363923136,HIGH,NORMAL,GAZOLE,MARSEILLE,13012,13,93
13012028,-1.0357905526899773,20,20,-0.7967619636076749,HIGH,NORMAL,GAZOLE,MARSEILLE,13012,13,93
13012029,-2.4857905526899953,20,20,-1.912146578992304,HIGH,NORMAL,GAZOLE,MARSEILLE,13012,13,93
13013002,4.877458741419117,20,20,3.7518913395531674,HIGH,NORMAL,GAZOLE,Marseille,13013,13,93
13013003,13.914209447310007,20,20,10.703238036392314,HIGH,HIGH,GAZOLE,Marseille,13013,13,93
13013011,1.0642094473100023,20,20,0.8186226517769248,HIGH,NORMAL,GAZOLE,MARSEILLE,13013,13,93
13013012,6.914209447310013,19,19,5.25479917995561,HIGH,ELEVATED,GAZOLE,MARSEILLE,13014,13,93
13013014,12.914209447310007,20,20,9.934007267161546,HIGH,ELEVATED,GAZOLE,Marseille,13013,13,93
13013016,-0.535790552689988,20,20,-0.41214657899229845,HIGH,NORMAL,GAZOLE,MARSEILLE,13013,13,93
13013017,-1.8857905526899947,19,19,-1.433200820044396,HIGH,NORMAL,GAZOLE,MARSEILLE,13013,13,93
13013018,-0.6857905526899826,20,20,-0.5275311943769097,HIGH,NORMAL,GAZOLE,MARSEILLE,13013,13,93
13013019,-1.1357905526899996,20,20,-0.8736850405307689,HIGH,NORMAL,GAZOLE,MARSEILLE,13013,13,93
13014001,-3.1357905526899903,20,20,-2.4121465789923002,HIGH,NORMAL,GAZOLE,MARSEILLE,13014,13,93
13014010,1.864209447310003,20,20,1.4340072671615407,HIGH,NORMAL,GAZOLE,Marseille,13014,13,93
13014015,12.914209447310007,20,20,9.934007267161546,HIGH,ELEVATED,GAZOLE,MARSEILLE,13014,13,93
13015004,-1.0541659056354302,20,20,-0.8108968504887925,HIGH,NORMAL,GAZOLE,Marseille,13015,13,93
13015013,15.127458741419108,12,12,10.084972494279405,MEDIUM,HIGH,GAZOLE,MARSEILLE,13015,13,93
13015016,13.414209447310007,20,20,10.31862265177693,HIGH,HIGH,GAZOLE,MARSEILLE,13015,13,93
13015019,-2.535790552690001,20,20,-1.9506081174538468,HIGH,NORMAL,GAZOLE,Marseille,13015,13,93
13015020,13.377458741419122,5,5,6.080663064281419,INSUFFICIENT,PROVISIONAL,GAZOLE,MARSEILLE,13015,13,93
13016007,6.8274587414191235,20,20,5.251891339553172,HIGH,ELEVATED,GAZOLE,MARSEILLE,13016,13,93
13016008,-2.172541258580884,20,20,-1.671185583523757,HIGH,NORMAL,GAZOLE,MARSEILLE,13016,13,93
13090017,-1.7725412585808948,18,18,-1.3294059439356711,HIGH,NORMAL,GAZOLE,Aix-en-Provence,13090,13,93
13090018,-1.9948960918213685,20,20,-1.5345354552472066,HIGH,NORMAL,GAZOLE,Aix-en-Provence,13090,13,93
13090020,14.377458741419112,20,20,11.05958364724547,HIGH,HIGH,GAZOLE,Aix-en-Provence,13090,13,93
13090021,-2.372541258580873,20,20,-1.8250317373699025,HIGH,NORMAL,GAZOLE,Aix-en-Provence,13090,13,93
13100005,-1.5857905526899945,20,20,-1.219838886684611,HIGH,NORMAL,GAZOLE,Aix-en-Provence,13100,13,93
13100006,-0.8337186752011142,20,20,-0.6413220578470109,HIGH,NORMAL,GAZOLE,Aix-en-Provence,13100,13,93
1310001,6.470192359749459,20,20,4.977071045961122,HIGH,NORMAL,GAZOLE,POLLIAT,01310,01,84
13100013,-2.42254125858089,20,20,-1.8634932758314535,HIGH,NORMAL,GAZOLE,Aix-en-Provence,13853,13,93
13100014,-2.085790552689995,20,20,-1.604454271299996,HIGH,NORMAL,GAZOLE,Aix-en-Provence,13100,13,93
13100015,-2.085790552689995,20,20,-1.604454271299996,HIGH,NORMAL,GAZOLE,Aix-en-Provence,13100,13,93
13100016,5.914209447310012,20,20,4.549391882546162,HIGH,NORMAL,GAZOLE,Aix-en-Provence,13100,13,93
13100017,-2.085790552689995,20,20,-1.604454271299996,HIGH,NORMAL,GAZOLE,Aix-en-Provence,13100,13,93
13100021,-5.135790552690004,10,10,-3.2098690954312525,LOW,PROVISIONAL,GAZOLE,Aix-en-Provence,13100,13,93
1310005,-3.6259335232852408,20,20,-2.7891796332963392,HIGH,NORMAL,GAZOLE,Confrançon,01310,01,84
13105001,-0.1541659056354406,20,20,-0.11858915818110817,HIGH,NORMAL,GAZOLE,MIMET,13105,13,93
13110003,-4.072541258580886,20,20,-3.1327240450622194,HIGH,NORMAL,GAZOLE,PORT-DE-BOUC,13110,13,93
13110004,3.5162813247988733,20,20,2.704831788306826,HIGH,NORMAL,GAZOLE,PORT-DE-BOUC,13110,13,93
13110005,5.577458741419117,20,20,4.290352878014706,HIGH,NORMAL,GAZOLE,Port-de-Bouc,13110,13,93
13112003,-0.5081453859304669,19,19,-0.3861904933071548,HIGH,NORMAL,GAZOLE,LA DESTROUSSE,13112,13,93
13112005,2.9418546140695416,20,20,2.262965087745801,HIGH,NORMAL,GAZOLE,LA DESTROUSSE,13112,13,93
13115001,13.302507939196563,20,20,10.232698414766586,HIGH,HIGH,GAZOLE,Saint-Paul-lez-Durance,13115,13,93
13118001,-3.1490012341506217,20,20,-2.4223086416543245,HIGH,NORMAL,GAZOLE,ENTRESSEN,13118,13,93
13120001,-0.6357905526899881,10,10,-0.39736909543124255,LOW,PROVISIONAL,GAZOLE,Gardanne,13120,13,93
13120003,-1.3725412585808945,20,20,-1.0558009681391496,HIGH,NORMAL,GAZOLE,Gardanne,13120,13,93
13120005,2.9142094473100095,13,13,1.9939327797384276,MEDIUM,NORMAL,GAZOLE,GARDANNE,13120,13,93
13120008,7.414209447310002,20,20,5.7032380363923085,HIGH,ELEVATED,GAZOLE,Gardanne,13120,13,93
13120009,9.377458741419119,11,11,6.067767420918253,LOW,PROVISIONAL,GAZOLE,Gardanne,13120,13,93
13120012,5.414209447309978,1,1,0.773458492472854,INSUFFICIENT,PROVISIONAL,GAZOLE,Gardanne,13120,13,93
13122001,7.6162813247988765,20,20,5.8586779421529815,HIGH,ELEVATED,GAZOLE,Ventabren,13122,13,93
13122002,-0.7225412585808885,20,20,-0.5558009681391449,HIGH,NORMAL,GAZOLE,VENTABREN,13122,13,93
13124003,-1.6845687405688299,20,20,-1.295822108129869,HIGH,NORMAL,GAZOLE,PEYPIN,13124,13,93
13124004,-1.6845687405688299,20,20,-1.295822108129869,HIGH,NORMAL,GAZOLE,Peypin,13124,13,93
13127005,16.987786092671666,20,20,13.06752776359359,HIGH,HIGH,GAZOLE,VITROLLES,13127,13,93
13127006,-4.585790552690009,20,20,-3.5275311943769294,HIGH,NORMAL,GAZOLE,VITROLLES,13127,13,93
13127009,-0.4357905526899879,20,20,-0.33522350206922147,HIGH,NORMAL,GAZOLE,Vitrolles,13127,13,93
13127010,6.014209447310012,20,20,4.62631495946924,HIGH,NORMAL,GAZOLE,VITROLLES,13127,13,93
13127012,3.664209447310005,20,20,2.818622651776927,HIGH,NORMAL,GAZOLE,VITROLLES,13127,13,93
13127013,-3.685790552689997,20,20,-2.8352235020692285,HIGH,NORMAL,GAZOLE,VITROLLES,13127,13,93
13130002,-0.5857905526900269,19,19,-0.44520082004442046,HIGH,NORMAL,GAZOLE,Berre-l'Étang,13130,13,93
13130005,3.9142094473100113,18,18,2.9356570854825086,HIGH,NORMAL,GAZOLE,BERRE L'ETANG,13130,13,93
13130006,-4.4857905526899975,20,20,-3.4506081174538443,HIGH,NORMAL,GAZOLE,BERRE L'éTANG,13130,13,93
13140001,-4.544896091821354,20,20,-3.4960739167856567,HIGH,NORMAL,GAZOLE,MIRAMAS,13140,13,93
13140002,5.191854614069527,20,20,3.993734318515021,HIGH,NORMAL,GAZOLE,Miramas,13140,13,93
13140005,-3.158145385930475,20,20,-2.4293426045619038,HIGH,NORMAL,GAZOLE,MIRAMAS,13140,13,93
13140010,-3.4581453859304863,20,20,-2.6601118353311435,HIGH,NORMAL,GAZOLE,MIRAMAS,13140,13,93
13150001,-1.0081453859304785,20,20,-0.7754964507157527,HIGH,NORMAL,GAZOLE,TARASCON,13150,13,93
13150003,-0.8948960918213675,20,20,-0.6883816090933597,HIGH,NORMAL,GAZOLE,Tarascon,13150,13,93
13150006,-1.3581453859304733,20,20,-1.044727219946518,HIGH,NORMAL,GAZOLE,TARASCON,13150,13,93
13160001,2.114209447310009,20,20,1.6263149594692374,HIGH,NORMAL,GAZOLE,CHâTEAURENARD,13160,13,93
13160002,-2.085790552689995,20,20,-1.604454271299996,HIGH,NORMAL,GAZOLE,CHâTEAURENARD,13160,13,93
13160004,-2.085790552689995,20,20,-1.604454271299996,HIGH,NORMAL,GAZOLE,Châteaurenard,13160,13,93
13160005,-2.2357905526899895,20,20,-1.7198388866846073,HIGH,NORMAL,GAZOLE,Châteaurenard,13160,13,93
13170007,2.8142094473099983,20,20,2.164776497930768,HIGH,NORMAL,GAZOLE,Les Pennes-Mirabeau,13170,13,93
13170008,3.1274587414191095,20,20,2.405737493399315,HIGH,NORMAL,GAZOLE,Les Pennes-Mirabeau,13170,13,93
13170010,6.214209447310001,19,19,4.722799179955601,HIGH,NORMAL,GAZOLE,Les Pennes-Mirabeau,13170,13,93
13170011,-2.285790552689995,20,20,-1.75830042514615,HIGH,NORMAL,GAZOLE,Les Pennes-Mirabeau,13170,13,93
13170013,9.664209447310022,20,20,7.434007267161555,HIGH,ELEVATED,GAZOLE,LES PENNES MIRABEAU,13170,13,93
13180001,18.701035386780756,20,20,14.385411835985197,HIGH,HIGH,GAZOLE,GIGNAC-LA-NERTHE,13180,13,93
13180002,-2.735790552690001,20,20,-2.1044542713000007,HIGH,NORMAL,GAZOLE,Gignac-la-Nerthe,13180,13,93
13190001,8.527458741419125,20,20,6.55958364724548,HIGH,ELEVATED,GAZOLE,ALLAUCH,13190,13,93
13200006,-3.9081453859304816,20,20,-3.0062656814849857,HIGH,NORMAL,GAZOLE,Arles,13200,13,93
13200009,-1.0081453859304785,20,20,-0.7754964507157527,HIGH,NORMAL,GAZOLE,ARLES,13200,13,93
1320001,14.466432065601323,16,16,10.521041502255507,MEDIUM,HIGH,GAZOLE,CHALAMONT,01320,01,84
13200013,3.305103908178636,20,20,2.542387621675874,HIGH,NORMAL,GAZOLE,ARLES,13200,13,93
13200014,15.847124648884073,20,20,12.19009588375698,HIGH,HIGH,GAZOLE,ARLES,13200,13,93
13200015,7.055103908178623,20,20,5.427003006291248,HIGH,ELEVATED,GAZOLE,ARLES,13200,13,93
13200016,-2.5448960918213746,20,20,-1.9576123783241344,HIGH,NORMAL,GAZOLE,ARLES,13200,13,93
13200019,2.6918546140695137,20,20,2.0706573954380874,HIGH,NORMAL,GAZOLE,ARLES,13200,13,93
13200020,-3.058145385930475,18,18,-2.293609039447856,HIGH,NORMAL,GAZOLE,ARLES,13200,13,93
1320004,-2.6335679343986778,20,20,-2.0258214879989827,HIGH,NORMAL,GAZOLE,Chalamont,01320,01,84
13210002,-2.7581453859304856,20,20,-2.1216502968696043,HIGH,NORMAL,GAZOLE,Saint-Rémy-de-Provence,13210,13,93
13210004,12.341854614069529,20,20,9.493734318515022,HIGH,ELEVATED,GAZOLE,Saint-Rémy-de-Provence,13210,13,93
13220003,-2.072541258580884,20,20,-1.59426250660068,HIGH,NORMAL,GAZOLE,CHATEAUNEUF-LES-MARTIGUES,13220,13,93
13220004,3.527458741419121,20,20,2.7134298010916313,HIGH,NORMAL,GAZOLE,Châteauneuf-les-Martigues,13220,13,93
13230001,-1.7566356452640588,20,20,-1.3512581886646606,HIGH,NORMAL,GAZOLE,Port-Saint-Louis-du-Rhône,13230,13,93
13230002,-1.8066356452640533,20,20,-1.389719727126195,HIGH,NORMAL,GAZOLE,PORT-SAINT-LOUIS-DU-RHôNE,13230,13,93
13230004,4.193364354735919,10,10,2.6208527217099493,LOW,PROVISIONAL,GAZOLE,Port-Saint-Louis-du-Rhône,13230,13,93
13240002,1.414209447309997,16,16,1.028515961679998,MEDIUM,NORMAL,GAZOLE,Septèmes-les-Vallons,13240,13,93
13260002,8.358302065504315,20,20,6.429463127311012,HIGH,ELEVATED,GAZOLE,CASSIS,13260,13,93
13270004,-2.735790552690001,20,20,-2.1044542713000007,HIGH,NORMAL,GAZOLE,Fos-sur-Mer,13270,13,93
13270005,-3.5448960918213763,20,20,-2.726843147554905,HIGH,NORMAL,GAZOLE,Fos-sur-Mer,13270,13,93
13270011,-3.5081453859304697,20,20,-2.698573373792669,HIGH,NORMAL,GAZOLE,FOS SUR MER,13270,13,93
13270012,-3.5081453859304697,20,20,-2.698573373792669,HIGH,NORMAL,GAZOLE,Fos-sur-Mer,13270,13,93
13270014,-1.085790552689994,11,11,-0.7025703576229373,LOW,PROVISIONAL,GAZOLE,Fos-sur-Mer,13270,13,93
13300001,4.714209447309999,20,20,3.6263149594692297,HIGH,NORMAL,GAZOLE,Salon-de-Provence,13300,13,93
13300002,5.01420944731,20,20,3.857084190238462,HIGH,NORMAL,GAZOLE,SALON-DE-PROVENCE,13300,13,93
13300005,-8.422541258580885,20,20,-6.478877891216066,HIGH,NORMAL,GAZOLE,Salon-de-Provence,13300,13,93
13300008,-5.485790552689998,20,20,-4.219838886684614,HIGH,NORMAL,GAZOLE,Salon-de-Provence,13300,13,93
13300009,-0.0857905526899932,20,20,-0.0659927328384563,HIGH,NORMAL,GAZOLE,SALON-DE-PROVENCE,13300,13,93
13300010,-3.9225412585809023,20,20,-3.0173394296776173,HIGH,NORMAL,GAZOLE,Salon-de-Provence,13300,13,93
